slug;title;description;cover_url;language;bunny_url
a-criada-exclusiva-do-bilionario;A Criada Exclusiva do Bilionário;Contratada para servi-lo, ela jamais imaginou que seria a única no mundo capaz de alcançá-lo de verdade. Mas num mundo de poder e controle, o que nasce entre eles pode custar tudo o que ela tem.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1769700280731-i0girk.jpg;dublado;https://doramasplus.b-cdn.net/A%20Criada%20Exclusiva%20do%20Bilion%C3%A1rio.mp4
apressadamente-para-o-amor;Apressadamente para o Amor;Eles se apressaram em tudo — no encontro, na decisão, no sentimento. O que os outros chamavam de impulsividade, eles chamavam de coragem. Correr em direção ao amor pode ser a escolha mais inteligente que alguém já fez.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1769696238748-xlm4z.jpg;dublado;https://doramasplus.b-cdn.net/Apressadamente%20para%20o%20Amor.mp4
o-amante-perfeito;O Amante Perfeito;Ele parece perfeito em todos os sentidos. Mas por trás do sorriso irresistível se escondem camadas que ela ainda não conhece — e que vão mudar tudo o que ela pensava sobre o amor.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1765206693188-d4wu3a.jpg;legendado;https://doramasplus.b-cdn.net/O%20Amante%20Perfeito.mp4
rei-noturno-de-volta-ao-setimo-ceu;Rei Noturno: De volta ao Sétimo Céu;Tendoji Noboru é tratado como lixo pelos chefes de dia, mas à noite é o acompanhante de luxo mais cobiçado de Tóquio. Para se vingar da humilhação diária ele seduz as esposas e colegas de seus Inimigos;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1769785643847-m5qjcq.jpg;legendado;https://doramasplus.b-cdn.net/Rei%20Noturno%20de%20volta%20ao%20S%C3%A9timo%20C%C3%A9u.mp4
cacador-no-ringue-punhos-de-justica;Caçador no Ringue: Punhos de Justiça;Um ex-decacampeão de boxe vive escondido após sair da prisão. Quando a organização que assassinou seu pai aparece em seu clube, ele é forçado a usar seus punhos de aço novamente para proteger seus amigos e buscar vingança, fazendo com que os culpados paguem por seus crimes.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1769786247144-vr4556.jpg;dublado;https://doramasplus.b-cdn.net/Ca%C3%A7ador%20no%20Ringue%2C%20Punhos%20de%20Justi%C3%A7a.jpg.mp4
justica-propia;Justiça Própia;Quando o sistema falhou, ela decidiu ser a própria justiça. Não por ódio — por necessidade. A linha entre o que é certo e o que é necessário ficou mais tênue a cada passo, mas ela nunca perdeu de vista o motivo pelo qual começou.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1769786690145-5t1abs.jpg;dublado;https://doramasplus.b-cdn.net/Justi%C3%A7a%20Pr%C3%B3pia.mp4
apos-minha-morte-ele-desmoronou;Após minha morte ele Desmoronou;Do altar à ruína, o pai da Liliana mata os pais de Sebastião em um acidente, transformando amor em ódio. Cego pela vingança, Sebastião destrói a família dela e a torna sua prisioneira. Cinco anos depois, com apenas uma semana de vida, Liliana vê a morte como libertação. Ele insiste em seu tormento, sem saber que sua cruel prisão logo será rompida pela única fuga que lhe resta, o fim.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1769800421008-yc2lk.jpg;dublado;https://doramasplus.b-cdn.net/Ap%C3%B3s%20minha%20morte%20ele%20Desmoronou.mp4
meu-pai-bilionario;Meu Pai Bilionário;O pai bilionário apareceu tarde demais para ser herói — mas tempo suficiente para tentar ser pai. Entre o dinheiro que ele tinha de sobra e o tempo que havia perdido, o que ele precisava aprender não tinha preço.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1769799817980-ft40v8.jpg;dublado;https://doramasplus.b-cdn.net/Meu%20Pai%20Bilion%C3%A1rio.mp4
bad-sister-irma-do-pecado;Bad Sister, Irmã do Pecado;Zoe, uma aluna de um colégio católico, fica muito desconfiada quando percebe que Irmã Sophia, uma das freiras da instituição, está se comportando de forma estranha. E essa suspeita só ganha mais força quando a freira começa a agir de modo a tentar seduzir Jason, o irmão da garota. Agora, Zoe quer denunciar o que está acontecendo, mas acredita que o melhor a fazer é ficar em silêncio. Afinal, ninguém acreditaria que uma mulher de Deus tramaria algo tão pecaminoso.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1769789281603-478poo.jpg;dublado;https://doramasplus.b-cdn.net/Bad%20Suster%2C%20Irm%C3%A3%20do%20Pecado.mp4
amor-sem-nome-o-retorno-da-rainha-da-mafia;Amor sem Nome: O Retorno da Rainha da Máfia;Sylvia Miller, a rainha do submundo e a lendária Lâmina Escarlate, esconde a sua identidade e casa com o marido como uma rapariga comum, temendo que a sua identidade possa pesar sobre ele. Embora seja uma dona de casa dedicada, apoia secretamente a carreira do marido. No entanto, depois de fechar um acordo de 100 milhões de dólares graças ao seu apoio secreto, o marido infiel pede outra mulher em casamento na cerimónia de assinatura, mesmo à sua frente. Extremamente desiludida, Sylvia decide recuperar o que lhe deu...;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1769809798934-cedfb.jpg;legendado;https://doramasplus.b-cdn.net/O%20Retorno%20da%20Rainha%20da%20M%C3%A1fia.mp4
a-comandante-secreta;A Comandante Secreta;Por trás de uma identidade comum, ela carrega um passado de treinamento e sacrifício como comandante de elite. Quando sua missão mais perigosa envolve proteger o homem que roubou seu coração, as linhas entre dever e amor se apagam.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1769800952385-trc45.jpg;dublado;https://doramasplus.b-cdn.net/A%20Comandante%20Secreta.mp4
quase-amor;Quase Amor;Quase um beijo. Quase uma confissão. Quase um amor. Entre os dois sempre existiu esse espaço estreito entre o que sentiam e o que diziam — e talvez seja exatamente nesse quase que a história mais bonita mora.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1769800137056-s6xdbe.jpg;dublado;https://doramasplus.b-cdn.net/Quase%20Amor.mp4
volta-apos-volta-volto-pra-voce;Volta após volta, Volto pra você;Independente de quantas voltas a vida deu, o caminho sempre terminava no mesmo lugar — nela. Uma história sobre o tipo de amor que não desiste, não desaparece e volta sempre, sem precisar de explicação.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1769867200997-fhzmyo.jpg;dublado;https://doramasplus.b-cdn.net/%C2%B4Volta%20Ap%C3%B3s%20volta%2C%20Volto%20pra%20Voc%C3%AA.jpg.mp4
a-vida-dupla-do-sr-presidente;A Vida dupla do Sr Presidente;Claire, uma garota do interior que trabalha em uma loja de frango frito, entrou por engano na suíte do hotel onde o presidente dos Estados Unidos, William, estava hospedado temporariamente. Depois de ajudar William a se desintoxicar de GHB, Claire também o ajuda a escapar de assassinos. Para retribuir a gentileza de Claire, William concorda com um casamento por contrato com ela, enquanto Claire acredita que William é apenas um sósia do presidente, e não o presidente de fato. Até que Claire é sequestrada por um grupo de gangsters, e William chega com um grupo de forças especiais....;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1769866536958-bagkcn.jpg;dublado;https://doramasplus.b-cdn.net/A%20VIDA%20DUPLA%20DO%20SR.%20PRESIDENTE%20.mp4
o-casamento-que-virou-escandalo;O Casamento que virou Escândalo;Eve, a melhor médica do país, salvou Dante de um tiro cinco anos atrás, mas a gravidade dos ferimentos que sofreu a deixou infértil. Então Lilith fingiu ter sido ela quem salvou Dante para tentar roubá-lo de Eve. Ela ainda forjou um câncer e se submeteu a uma inseminação artificial com o filho de Dante. Na noite anterior ao casamento com Dante, Eve descobre que Lilith está grávida. Apesar de todas as mentiras, Dante escolhe acreditar em Lilith e fica contra Eve. Com o coração partido, Eve parte para a Itália para seguir sua carreira na medicina. Só depois que ela vai embora Dante percebe que foi Eve quem realmente salvou sua vida. Agora, ele está disposto a fazer qualquer coisa para reconquistá-la e não aceita um “não” como resposta;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1769867950908-dyf3nt.jpg;dublado;https://doramasplus.b-cdn.net/O%20Casamento%20que%20virou%20Esc%C3%A2ndalo.mp4
dormir-por-30-anos;Dormir por 30 Anos;Trinta anos passaram enquanto ela dormia — e o mundo que ela conhecia não existe mais. Acordar depois de tudo isso não é apenas aprender a viver de novo, é descobrir que o amor que ela deixou para trás de alguma forma sobreviveu ao tempo.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1769869312244-h6i19.jpg;dublado;https://doramasplus.b-cdn.net/DORMIR%20POR%2030%20ANOS%20(DUBLADO).mp4
divorciada-dedicada-e-dominante-adeus-marido-ingrato-meu-atual-me-mima-muito-mais;Divorciada, Dedicada e Dominante/ Adeus Marido ingrato meu atual me mima muito Mais;Joana Souza, a verdadeira gênio da tecnologia, abandonou a carreira pelo marido, Miguel Gomes, mas foi traída por ele, que ainda a obrigou a cuidar da amante no pós-parto. Com o coração em pedaços, ela deu entrada no divórcio. Recuperou seus bens pré-nupciais e as patentes essenciais, levando a empresa do ex à falha na bolsa e à beira da ruína. Durante o processo, respondeu com frieza às humilhações da sogra, coletando provas de forma metódica. Após o divórcio, reencontrou Samuel Franco, seu rival de juventude, e casou-se com ele rapidamente. Com seu apoio, ela retomou seu trono no mundo da tecnologia, triunfando tanto no amor quanto na carreira, enquanto o ex-marido acabou com a reputação destruída e totalmente isolado.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1769696727228-37u32j.jpg;dublado;https://doramasplus.b-cdn.net/Divorciada%2C%20Dedicada%20e%20Dominante%20Adeus%20Marido%20ingrato%20meu%20atual%20me%20mima%20muito%20Mais.mp4
casada-por-acidente-com-o-alpha;Casada por Acidente com o Alpha;Helena tem pavor de lobisomens — e agora está grávida de um. Forçada a um casamento por contrato com o Alfa bilionário Dominique Lobart, Helena precisa esconder sua verdadeira identidade para sobreviver. Por quanto tempo consegue ele esconder isso?;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1769900326221-xzf3yd.jpg;dublado;https://doramasplus.b-cdn.net/Casada%20por%20acidente%20com%20o%20Alpha.mp4
amor-probido-a-herdeira-fugitiva-do-ceo-geladodepois-de-provocar-o-ceo-frio-ela-fugiu-gravida;Amor Probido a Herdeira Fugitiva do Ceo Gelado/Depois de Provocar o ceo frio ela fugiu Grávida;Ela fugiu grávida depois de provocar o CEO mais frio que já existiu — e por anos acreditou estar a salvo. Quando ele a encontra, o amor proibido que tentou enterrar ressurge com uma força que nenhuma fuga vai conseguir conter.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1770040967175-po5zzm.jpg;dublado;https://doramasplus.b-cdn.net/Depois%20de%20Provocar%20o%20ceo%20frio%20ela%20fugiu%20Gr%C3%A1vida.jpg.mp4
o-amor-e-uma-danca-perigosa;O Amor é uma dança Perigosa;O amor e a dança compartilham o mesmo ritmo — intensos, imprevisíveis e capazes de machucar. Entre passos e emoções, ela descobre que se apaixonar pode ser a coisa mais perigosa que já fez.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1765724459577-cvzujm.jpg;dublado;https://doramasplus.b-cdn.net/0%20Amor%20%C3%A9%20uma%20dan%C3%A7a%20Perigosa.mp4
voce-nao-me-conhece;Você não me Conheçe;Ele achou que sabia quem ela era. Enganou-se. Cada camada que ele descobre revela algo mais surpreendente — e quando finalmente vê a pessoa inteira, já não tem mais como fingir que é indiferente.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1769890189466-yas1d.jpg;dublado;https://doramasplus.b-cdn.net/Voc%C3%AA%20n%C3%A3o%20me%20Conhe%C3%A7e.mp4
meu-companheiro-e-um-licano-de-rua;Meu Companheiro é um Licano de Rua;Para escapar ao assédio de Vincent, Isabella organiza um torneio para encontrar um guerreiro forte para casar. Inesperadamente, um ladino desconhecido chamado Ethan, acompanhado pela sua filha Lily, vence a competição e torna-se companheiro de Isabella. Mas Ethan não é um ladino qualquer. Ele é um Lycan. Depois de os dois trocarem de papéis, Vincent lança um ataque surpresa, forçando Isabella a uma batalha desesperada. Para não sobrecarregar Ethan e Lily, Isabella opta por enfrentar Vincent sozinha, mas é rapidamente dominada e enfrenta um perigo iminente. No momento crítico, Ethan derrota Vincent facilmente — tornando-se o herói que salva a donzela em perigo.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1769983004364-451fq.jpg;dublado;https://doramasplus.b-cdn.net/Meu%20companheiro%20%C3%A9%20um%20licano%20de%20Rua.mp4
credito-roubado-amor-perdido;Crédito roubado Amor Perdido;Crédito Roubado, Amor Perdido Quando seus méritos são roubados e seu amor é traído, ela vê sua vida desmoronar.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1769983846982-2qgd3f.jpg;dublado;https://doramasplus.b-cdn.net/Cr%C3%A9dito%20roubado%20Amor%20Perdido.mp4
casamos-e-agora-;Casamos e Agora ?;No dia em que foi abandonado pela namorada, Arthur acaba se casando às pressas com a poderosa CEO. O que parecia um acaso revela um segredo: ele é o herdeiro perdido de uma família rica. Agora, entre jogos de poder e sua identidade como o misterioso gênio “Zoro”, a verdade sobre seu passado começa a emergir.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1769985780278-dpvxfe.jpg;dublado;https://doramasplus.b-cdn.net/Casamos%20e%20Agora%20.mp4
a-baba-secreta-mae-do-filho-do-bilionario-quando-o-amor-vem-disfarcado;A Babá Secreta: Mãe do Filho do Bilionário – Quando o Amor Vem Disfarçado;"Depois de ser abandonada e roubada durante o parto, Chloe se torna secretamente a babá do bebê que abandonou — filho de uma noite decisiva com o CEO Ryan. Enquanto ele a protege de parentes cruéis e se sente cada vez mais atraído por ela, ela luta para esconder que é a verdadeira mãe do filho.

Episódio 1: Chloe, abandonada e roubada durante o parto, descobre que o pai de seu bebê é Ryan Astor, o herdeiro de uma família poderosa. Enquanto ela luta para esconder sua verdadeira identidade como mãe, Ryan se sente cada vez mais atraído por ela, sem saber do segredo que ela guarda.Será que Ryan descobrirá que Chloe é a verdadeira mãe de seu filho?";https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1770044548574-hgj269.jpg;dublado;https://doramasplus.b-cdn.net/A%20Baba%20Secreta%20m%C3%A3e%20do%20filho%20do%20Bilion%C3%A1rio.mp4
nao-mexa-com-a-filha-do-bilionario-mexa-com-a-herdeira-paga-o-preco;Não Mexa com a filha do Bilionário/ Mexa com a Herdeira paga o Preço;Antes do casamento do João Silva, sua filha Camille volta, causando mal-entendidos e disputa de patrimônio familiar. Eva e amigas acham ela a amante do João e maltratam ela. Verdades vêm à tona, o João reconhece Camille sua filha, e todas as mentiras e crimes da Eva são revelados...;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1770045604869-tyyg8x.jpg;dublado;https://doramasplus.b-cdn.net/N%C3%A3o%20Mexa%20com%20a%20filha%20do%20Bilion%C3%A1rio%2C%20Mexa%20com%20a%20Herdeira%20paga%20o%20Pre%C3%A7o.mp4
o-laco-do-lobo;O Laço do Lobo;A protetora de animais Renée acaba ligada a Nathan, o impiedoso mas amaldiçoado Alfa da Alcateia Lua de Sangue se um morrer, o outro também. Forçados a conviver, a frágil humana e o Alfa moribundo se aproximam, até que a identidade secreta de Renée vem à tona, ameaçando o equilíbrio da alcateia.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1770046492948-2b3x0b.jpg;dublado;https://doramasplus.b-cdn.net/O%20La%C3%A7o%20do%20Lobo.jpg.mp4
todo-domingo-corro-ate-voce-todo-domingo-corro-pra-voce-every-sunday-run-to-you;Todo Domingo corro até Você/ Todo Domingo Corro Pra Você/ Every Sunday run to You;"Sou Pauline Stewart. No dia do noivado da irmã, ela desaparece e eu me torno a noiva substituta do implacável bilionário William Gordon. Ele impõe um ""Ritual de Domingo"" semanal para aprender sobre casais, que começa com um beijo e desperta desejos que não consigo resistir — até minha irmã voltar";https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1769984370398-s12ajx.jpg;legendado;https://doramasplus.b-cdn.net/Todo%20Domingo%20corro%20at%C3%A9%20Voc%C3%AA%20Todo%20Domingo%20Corro%20Pra%20Voc%C3%AA%20Every%20Sunday%20run%20to%20You.mp4
